"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Tukkatamickie37: 2022 MAMA RED CARPET

#박보검 
#ParkBoGum 
#MAMA2022 https://t.co/6X1MWmIVcj",FALSE,0,NA,2022-12-02 18:08:03,FALSE,NA,"1598740796026810368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bogum_minji1622",12,TRUE,FALSE,NA,NA
"RT @SofiaAnsari_79: City view #MAMA2022 https://t.co/xAqxbg3YNq",FALSE,0,NA,2022-12-02 18:08:00,FALSE,NA,"1598740784161128448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amisohel1187",29,TRUE,FALSE,NA,NA
"RT @official_jo1: [#金城碧海]
🤟🏻👅MAMA🌍JAM !! 

　ILOVE   YOU!!    😈　💋

#MAMA2022
#JO1 #KINJOSUKAI #스카이 https://t.co/vBgRcgpKxT",FALSE,0,NA,2022-12-02 18:06:42,FALSE,NA,"1598740454597873664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","banoffeemilk",9071,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] You are our future, J-Hope. Thank you for the amazing stages and making this night unforgettable, Hobi!💜💜💜 #JH…",FALSE,0,NA,2022-12-02 18:04:59,FALSE,NA,"1598740025419915264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In_Wonder0901",4933,TRUE,FALSE,NA,NA
"RT @bibiIoops: only bibi can torture men and *accidentally* curse on national television #MAMA2022 https://t.co/8o8RmeV60B",FALSE,0,NA,2022-12-02 18:03:59,FALSE,NA,"1598739770754174988",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DesiredDoe",3705,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 18:01:24,FALSE,NA,"1598739122453372928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kmjfoxy",104,TRUE,FALSE,NA,NA
"RT @JangMinH00: @IVEstarship All momen at #MAMA2022
https://t.co/LlImRhk2lJ

🏆 FAVORITE NEW ARTIST
🏆 BEST NEW FEMALE ARTIST
🏆 BEST DANCE PE…",FALSE,0,NA,2022-12-02 17:59:21,FALSE,NA,"1598738604330622976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MicMoWo",2,TRUE,FALSE,NA,NA
"RT @Genius_kor: Let’s take a look at 5 highlights from the hottest K-Pop award show of the year, aka #MAMA2022, on Genius now!

#MAMAAWARDS…",FALSE,0,NA,2022-12-02 17:55:20,FALSE,NA,"1598737594921226276",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hcmadaschi",1110,TRUE,FALSE,NA,NA
"RT @BeninMachala: As December don reach you need to be wise #Haaland #telegram #Messi𓃵 #SpotifyWrapped #MAMA2022 #hustlefund #WorldCup #may…",FALSE,0,NA,2022-12-02 17:54:30,FALSE,NA,"1598737384874676232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AgboighaleI",3,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations JHOPE from @bts_twt for winning The Most Popular Male Artist at #MAMA2022!",FALSE,0,NA,2022-12-02 17:49:12,FALSE,NA,"1598736053648740354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rai_rhitu",2744,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 17:45:51,FALSE,NA,"1598735208807034881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shinjw06",104,TRUE,FALSE,NA,NA
"@IVEstarship All momen at #MAMA2022
https://t.co/LlImRhk2lJ

🏆 FAVORITE NEW ARTIST
🏆 BEST NEW FEMALE ARTIST
🏆 BEST… https://t.co/KqOxlqZt98",FALSE,2,"IVEstarship",2022-12-02 17:45:20,TRUE,NA,"1598735080188694528","1402182579265048598","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JangMinH00",2,FALSE,FALSE,NA,NA
"JEON SLAYEON

#MAMA2022 RAP PART LYRICS: https://t.co/nM2Xb0CyCs",FALSE,1,NA,2022-12-02 17:44:16,FALSE,NA,"1598734811694133248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Geniusoyeon_1",0,FALSE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 17:42:01,FALSE,NA,"1598734243034562561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","all4_izone",104,TRUE,FALSE,NA,NA
"RT @yari74: Their addresses on blast 🤞🎯💯 #ShaquellaRobinson #JusticeMatters #guilty #SpotifyWrapped #ForDanmark #MAMA2022 #WorldCup https:/…",FALSE,0,NA,2022-12-02 17:36:06,FALSE,NA,"1598732753901883392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jaz18009781",6,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] @pledis_17 wins the Best Dance Performance Male Group Award at @MnetMAMA. Congrats Carats! 🏆🔥 #seventeen #MAMA…",FALSE,0,NA,2022-12-02 17:34:51,FALSE,NA,"1598732438532141057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoreomBushra",704,TRUE,FALSE,NA,NA
"RT @SKZMYSupport: Who still can't move on from this epic and energetic stage? Yes! it's us and you 😭✋🏻

https://t.co/5xKAuCKWfD

This stage…",FALSE,0,NA,2022-12-02 17:34:17,FALSE,NA,"1598732296315510785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeongin08skz",41,TRUE,FALSE,NA,NA
"@IVEstarship at #MAMA2022 all moment : https://t.co/zAL2I6V7om
🏆BEST NEW FEMALE ARTIST
🏆BEST DANCE PERFORMANCE FEMA… https://t.co/dxJk5GX6QD",FALSE,0,"IVEstarship",2022-12-02 17:34:03,TRUE,NA,"1598732239281729536","1402182579265048598","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JangMinH00",1,FALSE,FALSE,NA,NA
"RT @CloutNewsMedia: SUGA is now the artist with most ""Best Collaboration"" wins on MAMA AWARDS history (3).

#suga #minyoongi #yoongi #bts @…",FALSE,0,NA,2022-12-02 17:30:41,FALSE,NA,"1598731391692595202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SweetieNatt",537,TRUE,FALSE,NA,NA
"7 COLOUR LED MASK.
#earthorbittech #redlight #light #lighting #therapy #headdoctor #chainsawman #AsuuStrikeUpdate… https://t.co/Hwj2NQzZ9y",FALSE,0,NA,2022-12-02 17:30:29,TRUE,NA,"1598731339674812416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EarthOrbitTech1",0,FALSE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 17:28:31,FALSE,NA,"1598730847364218881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Og2_0g_a0_4",104,TRUE,FALSE,NA,NA
"RT @SKZMYSupport: Congratulations @Stray_Kids for winning 3 awards in #MAMA2022 🎉 Let's work hard together again next year! 

To STAY, than…",FALSE,0,NA,2022-12-02 17:27:34,FALSE,NA,"1598730607256739840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeongin08skz",58,TRUE,FALSE,NA,NA
"RT @thexblinkk: 🏆 Congratulations to BLACKPINK for winning the Worldwide Fans’ Choice at ‘2022 MAMA AWARDS’ today! 🎉 💗#kurdishblink #BLACKP…",FALSE,0,NA,2022-12-02 17:26:48,FALSE,NA,"1598730416327901184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_blushkook_",3,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] @treasuremembers did JIKJIN tonight. You boys were just speechless at @MnetMAMA! 🔥🔥🔥 #TREASURE  #MAMA2022 #TRE…",FALSE,0,NA,2022-12-02 17:26:25,FALSE,NA,"1598730318395195394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FONN_1998",5931,TRUE,FALSE,NA,NA
"RT @BookishT_S: The set design of Goodbye Romeo was definitely inspired by the way Baz Luhrmann depicted Juliet’s tomb in Romeo + Juliet. T…",FALSE,0,NA,2022-12-02 17:24:33,FALSE,NA,"1598729847370653696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gldnsugakookie",1910,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations @bts_twt for winning ""ARTIST OF THE YEAR' (DAESANG) at #MAMA2022! 🎊

70TH DAESANG UNLOCKED 💯",FALSE,0,NA,2022-12-02 17:23:57,FALSE,NA,"1598729697642385423",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patricia_BTS_PT",1480,TRUE,FALSE,NA,NA
"RT @kooluvsbangtan: hobi coming to live to talk with us after mama, giving us hugs, hearts and kisses. he's such a precious soul, all the c…",FALSE,0,NA,2022-12-02 17:23:52,FALSE,NA,"1598729675517198336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KathrineB1991",127,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations @bts_twt for winning ""Best Male Group"" at the #MAMA2022!",FALSE,0,NA,2022-12-02 17:23:50,FALSE,NA,"1598729668953268231",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patricia_BTS_PT",406,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations PSY and SUGA from @bts_twt for winning ""Best Collaboration"" (That That) at #MAMA2022!",FALSE,0,NA,2022-12-02 17:23:43,FALSE,NA,"1598729638741626881",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patricia_BTS_PT",540,TRUE,FALSE,NA,NA
"RT @Kingjunghoseok2: JHOPE ranks #1 in the best dress up  artists in #MAMA2022 and he gets the ""bibigo culture&amp;style"" award.

#jhope 
#JUNG…",FALSE,0,NA,2022-12-02 17:23:43,FALSE,NA,"1598729638527741952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suika_6w5",118,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations @BTS_twt for winning 'Album Of The Year' (PROOF) at #MAMA2022!",FALSE,0,NA,2022-12-02 17:23:32,FALSE,NA,"1598729590700216328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patricia_BTS_PT",1260,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations SUGA from @bts_twt, 'THAT THAT' won the Best Dance Performance Solo at the #MAMA2022!",FALSE,0,NA,2022-12-02 17:23:25,FALSE,NA,"1598729564007829504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patricia_BTS_PT",564,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations JHOPE from @bts_twt for winning The Most Popular Male Artist at #MAMA2022!",FALSE,0,NA,2022-12-02 17:23:20,FALSE,NA,"1598729541828153344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patricia_BTS_PT",2744,TRUE,FALSE,NA,NA
"RT @votingbrigade: 🏆 | Congratulations JHOPE for winning MAMA AWARDS Bibigo Culture &amp; Style Winner at #MAMA2022.

The show haven't even sta…",FALSE,0,NA,2022-12-02 17:23:07,FALSE,NA,"1598729489227206657",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patricia_BTS_PT",634,TRUE,FALSE,NA,NA
"RT @skz_streams: #MAMA2022 - @Stray_Kids All Moments

🔗 https://t.co/W2xQM7pOVW

#StrayKids #스트레이키즈 https://t.co/p5azeVKAaZ",FALSE,0,NA,2022-12-02 17:21:31,FALSE,NA,"1598729084926038019",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeongin08skz",249,TRUE,FALSE,NA,NA
"RT @Genius_kor: Let’s take a look at 5 highlights from the hottest K-Pop award show of the year, aka #MAMA2022, on Genius now!

#MAMAAWARDS…",FALSE,0,NA,2022-12-02 17:21:05,FALSE,NA,"1598728976448770049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bearluvchx",1110,TRUE,FALSE,NA,NA
"RT @skz_streams: #MAMA2022 - @Stray_Kids All Moments

🔗 https://t.co/W2xQM7pOVW

#StrayKids #스트레이키즈 https://t.co/p5azeVKAaZ",FALSE,0,NA,2022-12-02 17:20:43,FALSE,NA,"1598728885797097474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SofaReskiss",249,TRUE,FALSE,NA,NA
"RT @crystalbell: TREASURE's energy is exactly what MAMA needed omg. #MAMA2022",FALSE,0,NA,2022-12-02 17:19:35,FALSE,NA,"1598728598441324544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baebaekyu_",1553,TRUE,FALSE,NA,NA
"RT @crystalbell: HYUNSUK IS SUCH A STAR!!!!! #MAMA2022",FALSE,0,NA,2022-12-02 17:19:15,FALSE,NA,"1598728516283301888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baebaekyu_",3150,TRUE,FALSE,NA,NA
"RT @WGAlways: Sohee jamming to Love Dive by IVE 💕✨

#Sohee #AhnSohee #안소희 #소희 #WonderGirls #MAMA2022 #MAMA #2022MAMA #MAMAAWARDS #IVE #Love…",FALSE,0,NA,2022-12-02 17:18:56,FALSE,NA,"1598728433957163008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdachiYena",132,TRUE,FALSE,NA,NA
"RT @slothdrops: 🎉🎉Congratulations 🎉🎉
#StrayKidsAt2022MAMA #MAMA2022 #MAMAAWARDS #StrayKids https://t.co/SFyo87hSgA",FALSE,0,NA,2022-12-02 17:18:44,FALSE,NA,"1598728384447746053",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","changvaen",593,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 17:17:08,FALSE,NA,"1598727979949228034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urayurenn",104,TRUE,FALSE,NA,NA
"RT @BeninMachala: As December don reach you need to be wise #Haaland #telegram #Messi𓃵 #SpotifyWrapped #MAMA2022 #hustlefund #WorldCup #may…",FALSE,0,NA,2022-12-02 17:15:55,FALSE,NA,"1598727676247904265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OghenetegaAkpo1",3,TRUE,FALSE,NA,NA
"RT @WGAlways: Sohee jamming to Love Dive by IVE 💕✨

#Sohee #AhnSohee #안소희 #소희 #WonderGirls #MAMA2022 #MAMA #2022MAMA #MAMAAWARDS #IVE #Love…",FALSE,0,NA,2022-12-02 17:15:01,FALSE,NA,"1598727449524973572",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kmdcynCRT",132,TRUE,FALSE,NA,NA
"RT @skz_streams: #MAMA2022 - @Stray_Kids All Moments

🔗 https://t.co/W2xQM7pOVW

#StrayKids #스트레이키즈 https://t.co/p5azeVKAaZ",FALSE,0,NA,2022-12-02 17:14:35,FALSE,NA,"1598727341743579138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kattym_ap",249,TRUE,FALSE,NA,NA
"RT @weibomelons: [Hot search] 'Minji beauty' enters the entertainment hot search section as netizens once again get stunned by #MINJI's fre…",FALSE,0,NA,2022-12-02 17:14:20,FALSE,NA,"1598727276304433153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","belxfanzt",33,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] You are our future, J-Hope. Thank you for the amazing stages and making this night unforgettable, Hobi!💜💜💜 #JH…",FALSE,0,NA,2022-12-02 17:12:24,FALSE,NA,"1598726791098957824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeyhoprawr",4933,TRUE,FALSE,NA,NA
"RT @sword061693: #Celine's Image Artistic Director, Claude Rodil, posted this on his IG

#ParkBoGum 
#ParkBoGumXCELINE 
#CELINEHOMME
#MAMA2…",FALSE,0,NA,2022-12-02 17:10:53,FALSE,NA,"1598726410491031552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wowsa27",29,TRUE,FALSE,NA,NA
"RT @voguesingapore: This month, the eyes stole the focus across the board, from Lisa's world tour glamour to Barbie Ferreira’s bleached bro…",FALSE,0,NA,2022-12-02 17:10:21,FALSE,NA,"1598726274037518336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kookkai68",992,TRUE,FALSE,NA,NA
"RT @enhypenupdates: @ENHYPEN_members [ENG] 221201 

I really thank all our ENGENEs for the past 2 years 😉
In the future please take care of…",FALSE,0,NA,2022-12-02 17:09:57,FALSE,NA,"1598726174167142400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barnido_shanaya",290,TRUE,FALSE,NA,NA
"RT @ITZY_COCOSA: ITZY × LINE VOOM 📷 #MAMA2022 

https://t.co/plg1ghn1n9 https://t.co/piFjAKBEfG",FALSE,0,NA,2022-12-02 17:08:42,FALSE,NA,"1598725859812446208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HomSri18",276,TRUE,FALSE,NA,NA
"RT @BookishT_S: The set design of Goodbye Romeo was definitely inspired by the way Baz Luhrmann depicted Juliet’s tomb in Romeo + Juliet. T…",FALSE,0,NA,2022-12-02 17:04:49,FALSE,NA,"1598724882258198528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BtsKeeps",1910,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 17:02:25,FALSE,NA,"1598724279625207808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MingTida",104,TRUE,FALSE,NA,NA
"RT @cacielire: not a fan but treasure's performance in #MAMA2022 is so hype. felt like a concert they be owning the stage",FALSE,0,NA,2022-12-02 17:01:02,FALSE,NA,"1598723931065946112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Treasure00012",14,TRUE,FALSE,NA,NA
"RT @voguesingapore: This month, the eyes stole the focus across the board, from Lisa's world tour glamour to Barbie Ferreira’s bleached bro…",FALSE,0,NA,2022-12-02 16:58:49,FALSE,NA,"1598723373219061760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raxmiyy",992,TRUE,FALSE,NA,NA
"RT @you_hi_sun: #jhope #BTS #MAMA2022 
#JHOPEatMAMA2022 #btsfanart 
Future with HOPE ✌️🌼💕 https://t.co/WDb8PlFpgN",FALSE,0,NA,2022-12-02 16:58:41,FALSE,NA,"1598723340365336581",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whatif_jhope",275,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 16:57:48,FALSE,NA,"1598723114657255424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moonlightyuj",104,TRUE,FALSE,NA,NA
"RT @voguesingapore: This month, the eyes stole the focus across the board, from Lisa's world tour glamour to Barbie Ferreira’s bleached bro…",FALSE,0,NA,2022-12-02 16:56:59,FALSE,NA,"1598722912520998923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lora07_",992,TRUE,FALSE,NA,NA
"RT @LoveMySonBogum: Dear @BOGUMMY
The memory of #MAMA2022 with you in it, will stay in my mind for a long... long time, rent free😊

You set…",FALSE,0,NA,2022-12-02 16:56:30,FALSE,NA,"1598722788629544960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marcela85101088",9,TRUE,FALSE,NA,NA
"RT @WGAlways: Sohee jamming to Love Dive by IVE 💕✨

#Sohee #AhnSohee #안소희 #소희 #WonderGirls #MAMA2022 #MAMA #2022MAMA #MAMAAWARDS #IVE #Love…",FALSE,0,NA,2022-12-02 16:56:24,FALSE,NA,"1598722762675482624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","30193NABEE",132,TRUE,FALSE,NA,NA
"RT @skz_streams: #MAMA2022 - @Stray_Kids All Moments

🔗 https://t.co/W2xQM7pOVW

#StrayKids #스트레이키즈 https://t.co/p5azeVKAaZ",FALSE,0,NA,2022-12-02 16:54:23,FALSE,NA,"1598722257744011265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","han_isblue",249,TRUE,FALSE,NA,NA
"RT @XKpopman2y3d: #MAMA2022 this entire step performance being off from the beat.. my stomach https://t.co/OcDT3xjxfo",FALSE,0,NA,2022-12-02 16:52:44,FALSE,NA,"1598721843552477185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinBDaily",11,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 16:52:41,FALSE,NA,"1598721827836395521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thealdrincore",104,TRUE,FALSE,NA,NA
"RT @smile_like_Niel: He was MOST HANDSOME last night! Killa looks.❤️‍🔥

#MAMA2022
#강다니엘 #KangDaniel
@konnect_danielk https://t.co/9qHTN9fvr4",FALSE,0,NA,2022-12-02 16:45:25,FALSE,NA,"1598720001737129986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nattinar",3,TRUE,FALSE,NA,NA
"RT @ssssharkyyyy: Wild fox #straykids #MAMA2022 #StrayKidsAt2022MAMA #yangjeongin #I_N https://t.co/js7gdHKoY7",FALSE,0,NA,2022-12-02 16:43:11,FALSE,NA,"1598719439960244225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ieezadinho",364,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 16:43:04,FALSE,NA,"1598719408985108485",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AY03J",104,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 16:42:18,FALSE,NA,"1598719214717927424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","castle_dlwlrma",104,TRUE,FALSE,NA,NA
"RT @skz_streams: #MAMA2022 - @Stray_Kids All Moments

🔗 https://t.co/W2xQM7pOVW

#StrayKids #스트레이키즈 https://t.co/p5azeVKAaZ",FALSE,0,NA,2022-12-02 16:41:56,FALSE,NA,"1598719122434580480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stich051",249,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 16:41:12,FALSE,NA,"1598718940238475264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pupZini",104,TRUE,FALSE,NA,NA
"RT @Kingjunghoseok2: JHOPE ranks #1 in the best dress up  artists in #MAMA2022 and he gets the ""bibigo culture&amp;style"" award.

#jhope 
#JUNG…",FALSE,0,NA,2022-12-02 16:40:14,FALSE,NA,"1598718694720421890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swiftie_spoon",118,TRUE,FALSE,NA,NA
"RT @ive_roty: i love her so so much 🥺😭💖 

#ANYUJIN #YUJIN #안유진 #댕댕이 #안댕댕 #MAMA2022 #2022MAMAAWARDS https://t.co/XUu1zUcMyo",FALSE,0,NA,2022-12-02 16:40:13,FALSE,NA,"1598718690895491072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","antoesocks",104,TRUE,FALSE,NA,NA
"RT @Kingjunghoseok2: JHOPE ranks #1 in the best dress up  artists in #MAMA2022 and he gets the ""bibigo culture&amp;style"" award.

#jhope 
#JUNG…",FALSE,0,NA,2022-12-02 16:38:32,FALSE,NA,"1598718269921595392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrijithkjDf",118,TRUE,FALSE,NA,NA
"RT @skz_streams: #MAMA2022 - @Stray_Kids All Moments

🔗 https://t.co/W2xQM7pOVW

#StrayKids #스트레이키즈 https://t.co/p5azeVKAaZ",FALSE,0,NA,2022-12-02 16:37:18,FALSE,NA,"1598717956266946560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sskzsossick",249,TRUE,FALSE,NA,NA
"RT @Genevieve2Grace: CAN SOMEONE PLEASE GIVE ME MORE INFO ON FORESTELLA ?? i got a playlist to listen to, but the members themselves pls! #…",FALSE,0,NA,2022-12-02 16:36:38,FALSE,NA,"1598717791930023937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stellathiinker",6,TRUE,FALSE,NA,NA
